"state","puma22","zcta","stab","ZIPName","PUMA22name","hus20","afact"
"State code","PUMA (2022)","ZIP census tabulation area","State abbr.","ZIP Code name","PUMA22 name","Total housing units (2020 Census)","puma22-to-zcta allocation factor"
"06","02500","92259","CA","Ocotillo, CA (PO boxes)","Imperial County--El Centro City",315,0.0056 
"06","02500","92266","CA","Palo Verde, CA (PO boxes)","Imperial County--El Centro City",256,0.0045 
"06","02500","92273","CA","Seeley, CA (PO boxes)","Imperial County--El Centro City",534,0.0094 
"06","02500","92274","CA","Thermal, CA","Imperial County--El Centro City",2129,0.0376 
"06","02500","92275","CA","Salton City, CA (PO boxes)","Imperial County--El Centro City",626,0.0111 
"06","02500","92281","CA","Westmorland, CA (PO boxes)","Imperial County--El Centro City",703,0.0124 
"06","02500","92283","CA","Winterhaven, CA","Imperial County--El Centro City",1369,0.0242 
"06","02903","93220","CA","Edison, CA (PO boxes)","Kern County (Central)--Bakersfield City (Northeast)",58,0.0011 
"06","02903","93301","CA","Bakersfield, CA","Kern County (Central)--Bakersfield City (Northeast)",6074,0.1108 
"06","02903","93304","CA","Bakersfield, CA","Kern County (Central)--Bakersfield City (Northeast)",5972,0.1089 
"06","02903","93305","CA","Bakersfield, CA","Kern County (Central)--Bakersfield City (Northeast)",11784,0.215 
"06","02903","93306","CA","Bakersfield, CA","Kern County (Central)--Bakersfield City (Northeast)",23900,0.436 
"06","02903","93307","CA","Bakersfield, CA","Kern County (Central)--Bakersfield City (Northeast)",6944,0.1267 
"06","02903","93308","CA","Bakersfield, CA","Kern County (Central)--Bakersfield City (Northeast)",83,0.0015 
"06","02904","93241","CA","Lamont, CA","Kern County (Central)--Bakersfield City (Southeast)",4217,0.1304 
"06","02904","93304","CA","Bakersfield, CA","Kern County (Central)--Bakersfield City (Southeast)",10658,0.3296 
"06","02904","93307","CA","Bakersfield, CA","Kern County (Central)--Bakersfield City (Southeast)",17464,0.54 
"06","02905"," ","CA","[not in a ZCTA]","Kern County (East)--Ridgecrest, Arvin, Tehachapi & California City Cities",27,0.0003 
"06","02905","93203","CA","Arvin, CA","Kern County (East)--Ridgecrest, Arvin, Tehachapi & California City Cities",5277,0.0679 
"06","02905","93205","CA","Bodfish, CA","Kern County (East)--Ridgecrest, Arvin, Tehachapi & California City Cities",1277,0.0164 
"06","02905","93215","CA","Delano, CA","Kern County (East)--Ridgecrest, Arvin, Tehachapi & California City Cities",2,0 
"06","02905","93220","CA","Edison, CA (PO boxes)","Kern County (East)--Ridgecrest, Arvin, Tehachapi & California City Cities",11,0.0001 
"06","02905","93226","CA","Glennville, CA","Kern County (East)--Ridgecrest, Arvin, Tehachapi & California City Cities",176,0.0023 
"06","02905","93238","CA","Kernville, CA","Kern County (East)--Ridgecrest, Arvin, Tehachapi & California City Cities",1139,0.0147 
"06","02905","93240","CA","Lake Isabella, CA","Kern County (East)--Ridgecrest, Arvin, Tehachapi & California City Cities",3279,0.0422 
"06","02905","93243","CA","Lebec, CA","Kern County (East)--Ridgecrest, Arvin, Tehachapi & California City Cities",22,0.0003 
"06","02905","93255","CA","Onyx, CA","Kern County (East)--Ridgecrest, Arvin, Tehachapi & California City Cities",367,0.0047 
"06","02905","93283","CA","Weldon, CA","Kern County (East)--Ridgecrest, Arvin, Tehachapi & California City Cities",1234,0.0159 
"06","02905","93285","CA","Wofford Heights, CA","Kern County (East)--Ridgecrest, Arvin, Tehachapi & California City Cities",2340,0.0301 
"06","02905","93287","CA","Woody, CA","Kern County (East)--Ridgecrest, Arvin, Tehachapi & California City Cities",110,0.0014 
"06","02905","93305","CA","Bakersfield, CA","Kern County (East)--Ridgecrest, Arvin, Tehachapi & California City Cities",11,0.0001 
"06","02905","93306","CA","Bakersfield, CA","Kern County (East)--Ridgecrest, Arvin, Tehachapi & California City Cities",5,0.0001 
"06","02905","93307","CA","Bakersfield, CA","Kern County (East)--Ridgecrest, Arvin, Tehachapi & California City Cities",72,0.0009 
"06","02905","93308","CA","Bakersfield, CA","Kern County (East)--Ridgecrest, Arvin, Tehachapi & California City Cities",14315,0.1842 
"06","02905","93501","CA","Mojave, CA","Kern County (East)--Ridgecrest, Arvin, Tehachapi & California City Cities",2434,0.0313 
"06","02905","93505","CA","California City, CA","Kern County (East)--Ridgecrest, Arvin, Tehachapi & California City Cities",5155,0.0663 
"06","02905","93516","CA","Boron, CA","Kern County (East)--Ridgecrest, Arvin, Tehachapi & California City Cities",1054,0.0136 
"06","02905","93518","CA","Caliente, CA","Kern County (East)--Ridgecrest, Arvin, Tehachapi & California City Cities",804,0.0103 
"06","02905","93519","CA","Cantil, CA (PO boxes)","Kern County (East)--Ridgecrest, Arvin, Tehachapi & California City Cities",37,0.0005 
"06","02905","93523","CA","Edwards, CA","Kern County (East)--Ridgecrest, Arvin, Tehachapi & California City Cities",1332,0.0171 
"06","02905","93524","CA","Edwards, CA","Kern County (East)--Ridgecrest, Arvin, Tehachapi & California City Cities",5,0.0001 
"06","02905","93527","CA","Inyokern, CA","Kern County (East)--Ridgecrest, Arvin, Tehachapi & California City Cities",1088,0.014 
"06","02905","93528","CA","Johannesburg, CA (PO boxes)","Kern County (East)--Ridgecrest, Arvin, Tehachapi & California City Cities",109,0.0014 
"06","02905","93531","CA","Keene, CA","Kern County (East)--Ridgecrest, Arvin, Tehachapi & California City Cities",249,0.0032 
"06","02905","93536","CA","Lancaster, CA","Kern County (East)--Ridgecrest, Arvin, Tehachapi & California City Cities",7,0.0001 
"06","02905","93554","CA","Randsburg, CA (PO boxes)","Kern County (East)--Ridgecrest, Arvin, Tehachapi & California City Cities",85,0.0011 
"06","02905","93555","CA","Ridgecrest, CA","Kern County (East)--Ridgecrest, Arvin, Tehachapi & California City Cities",14504,0.1866 
"06","02905","93560","CA","Rosamond, CA","Kern County (East)--Ridgecrest, Arvin, Tehachapi & California City Cities",7868,0.1012 
"06","02905","93561","CA","Tehachapi, CA","Kern County (East)--Ridgecrest, Arvin, Tehachapi & California City Cities",13323,0.1714 
"06","02905","93581","CA","Tehachapi, CA (PO boxes)","Kern County (East)--Ridgecrest, Arvin, Tehachapi & California City Cities",4,0.0001 
"06","02906"," ","CA","[not in a ZCTA]","Kern County (West)--Delano, Wasco & Shafter Cities",6,0.0001 
"06","02906","93206","CA","Buttonwillow, CA","Kern County (West)--Delano, Wasco & Shafter Cities",581,0.0135 
"06","02906","93215","CA","Delano, CA","Kern County (West)--Delano, Wasco & Shafter Cities",12032,0.2802 
"06","02906","93222","CA","Pine Mountain Club, CA (PO boxes)","Kern County (West)--Delano, Wasco & Shafter Cities",2040,0.0475 
"06","02906","93224","CA","Fellows, CA","Kern County (West)--Delano, Wasco & Shafter Cities",168,0.0039 
"06","02906","93225","CA","Frazier Park, CA","Kern County (West)--Delano, Wasco & Shafter Cities",2450,0.057 
"06","02906","93243","CA","Lebec, CA","Kern County (West)--Delano, Wasco & Shafter Cities",540,0.0126 
"06","02906","93249","CA","Lost Hills, CA","Kern County (West)--Delano, Wasco & Shafter Cities",650,0.0151 
"06","02906","93250","CA","Mc Farland, CA","Kern County (West)--Delano, Wasco & Shafter Cities",3629,0.0845 
"06","02906","93251","CA","Mc Kittrick, CA","Kern County (West)--Delano, Wasco & Shafter Cities",84,0.002 
"06","02906","93252","CA","Maricopa, CA","Kern County (West)--Delano, Wasco & Shafter Cities",516,0.012 
"06","02906","93263","CA","Shafter, CA","Kern County (West)--Delano, Wasco & Shafter Cities",6111,0.1423 
"06","02906","93268","CA","Taft, CA","Kern County (West)--Delano, Wasco & Shafter Cities",6046,0.1408 
"06","02906","93276","CA","Tupman, CA (PO boxes)","Kern County (West)--Delano, Wasco & Shafter Cities",62,0.0014 
"06","02906","93280","CA","Wasco, CA","Kern County (West)--Delano, Wasco & Shafter Cities",6708,0.1562 
"06","02906","93307","CA","Bakersfield, CA","Kern County (West)--Delano, Wasco & Shafter Cities",93,0.0022 
"06","02906","93308","CA","Bakersfield, CA","Kern County (West)--Delano, Wasco & Shafter Cities",71,0.0017 
"06","02906","93311","CA","Bakersfield, CA","Kern County (West)--Delano, Wasco & Shafter Cities",135,0.0031 
"06","02906","93313","CA","Bakersfield, CA","Kern County (West)--Delano, Wasco & Shafter Cities",446,0.0104 
"06","02906","93314","CA","Bakersfield, CA","Kern County (West)--Delano, Wasco & Shafter Cities",578,0.0135 
"06","02906","93461","CA","Shandon, CA","Kern County (West)--Delano, Wasco & Shafter Cities",1,0 
"06","02907","93308","CA","Bakersfield, CA","Kern County (Central)--Bakersfield City (Northwest) & Rosedale",6466,0.1784 
"06","02907","93312","CA","Bakersfield, CA","Kern County (Central)--Bakersfield City (Northwest) & Rosedale",19677,0.5428 
"06","02907","93314","CA","Bakersfield, CA","Kern County (Central)--Bakersfield City (Northwest) & Rosedale",10108,0.2788 
"06","02908","93307","CA","Bakersfield, CA","Kern County (Central)--Bakersfield City (Southwest)",17,0.0003 
"06","02908","93309","CA","Bakersfield, CA","Kern County (Central)--Bakersfield City (Southwest)",23363,0.4103 
"06","02908","93311","CA","Bakersfield, CA","Kern County (Central)--Bakersfield City (Southwest)",17485,0.3071 
"06","02908","93313","CA","Bakersfield, CA","Kern County (Central)--Bakersfield City (Southwest)",16070,0.2823 
"06","03100"," ","CA","[not in a ZCTA]","Kings County--Hanford City",2,0 
"06","03100","93202","CA","Armona, CA","Kings County--Hanford City",1253,0.0271 
"06","03100","93204","CA","Avenal, CA","Kings County--Hanford City",2596,0.0561 
"06","03100","93212","CA","Corcoran, CA","Kings County--Hanford City",4486,0.0969 
"06","03100","93230","CA","Hanford, CA","Kings County--Hanford City",23438,0.5064 
"06","03100","93239","CA","Kettleman City, CA","Kings County--Hanford City",404,0.0087 
"06","03100","93242","CA","Laton, CA","Kings County--Hanford City",97,0.0021 
"06","03100","93245","CA","Lemoore, CA","Kings County--Hanford City",13174,0.2846 
"06","03100","93246","CA","Lemoore, CA","Kings County--Hanford City",16,0.0003 
"06","03100","93266","CA","Stratford, CA","Kings County--Hanford City",459,0.0099 
"06","03100","93274","CA","Tulare, CA","Kings County--Hanford City",7,0.0002 
"06","03100","93631","CA","Kingsburg, CA","Kings County--Hanford City",234,0.0051 
"06","03100","93656","CA","Riverdale, CA","Kings County--Hanford City",121,0.0026 
"06","03300"," ","CA","[not in a ZCTA]","Lake & Mendocino Counties",6,0.0001 
"06","03300","95410","CA","Albion, CA","Lake & Mendocino Counties",603,0.008 
"06","03300","95415","CA","Boonville, CA","Lake & Mendocino Counties",604,0.008 
"06","03300","95417","CA","Branscomb, CA","Lake & Mendocino Counties",90,0.0012 
"06","03300","95420","CA","Caspar, CA","Lake & Mendocino Counties",225,0.003 
"06","03300","95422","CA","Clearlake, CA","Lake & Mendocino Counties",8140,0.1077 
"06","03300","95423","CA","Clearlake Oaks, CA","Lake & Mendocino Counties",2700,0.0357 
"06","03300","95425","CA","Cloverdale, CA","Lake & Mendocino Counties",82,0.0011 
"06","03300","95426","CA","Cobb, CA (PO boxes)","Lake & Mendocino Counties",1138,0.0151 
"06","03300","95427","CA","Comptche, CA","Lake & Mendocino Counties",226,0.003 
"06","03300","95428","CA","Covelo, CA","Lake & Mendocino Counties",1265,0.0167 
"06","03300","95429","CA","Dos Rios, CA","Lake & Mendocino Counties",71,0.0009 
"06","03300","95432","CA","Elk, CA","Lake & Mendocino Counties",293,0.0039 
"06","03300","95435","CA","Finley, CA (PO boxes)","Lake & Mendocino Counties",22,0.0003 
"06","03300","95437","CA","Fort Bragg, CA","Lake & Mendocino Counties",7096,0.0939 
"06","03300","95443","CA","Glenhaven, CA","Lake & Mendocino Counties",105,0.0014 
"06","03300","95445","CA","Gualala, CA","Lake & Mendocino Counties",1508,0.0199 
"06","03300","95449","CA","Hopland, CA","Lake & Mendocino Counties",648,0.0086 
"06","03300","95451","CA","Kelseyville, CA","Lake & Mendocino Counties",5993,0.0793 
"06","03300","95453","CA","Lakeport, CA","Lake & Mendocino Counties",5616,0.0743 
"06","03300","95454","CA","Laytonville, CA","Lake & Mendocino Counties",1296,0.0171 
"06","03300","95456","CA","Little River, CA","Lake & Mendocino Counties",575,0.0076 
"06","03300","95457","CA","Lower Lake, CA","Lake & Mendocino Counties",1666,0.022 
"06","03300","95458","CA","Lucerne, CA","Lake & Mendocino Counties",1894,0.0251 
"06","03300","95459","CA","Manchester, CA","Lake & Mendocino Counties",410,0.0054 
"06","03300","95460","CA","Mendocino, CA","Lake & Mendocino Counties",1514,0.02 
"06","03300","95461","CA","Middletown, CA","Lake & Mendocino Counties",1307,0.0173 
"06","03300","95463","CA","Navarro, CA","Lake & Mendocino Counties",127,0.0017 
"06","03300","95464","CA","Nice, CA","Lake & Mendocino Counties",1308,0.0173 
"06","03300","95466","CA","Philo, CA","Lake & Mendocino Counties",552,0.0073 
"06","03300","95467","CA","Hidden Valley Lake, CA","Lake & Mendocino Counties",2563,0.0339 
"06","03300","95468","CA","Point Arena, CA","Lake & Mendocino Counties",703,0.0093 
"06","03300","95469","CA","Potter Valley, CA","Lake & Mendocino Counties",997,0.0132 
"06","03300","95470","CA","Redwood Valley, CA","Lake & Mendocino Counties",2416,0.032 
"06","03300","95482","CA","Ukiah, CA","Lake & Mendocino Counties",13333,0.1764 
"06","03300","95485","CA","Upper Lake, CA","Lake & Mendocino Counties",1411,0.0187 
"06","03300","95488","CA","Westport, CA","Lake & Mendocino Counties",160,0.0021 
"06","03300","95490","CA","Willits, CA","Lake & Mendocino Counties",6234,0.0825 
"06","03300","95493","CA","Witter Springs, CA","Lake & Mendocino Counties",122,0.0016 
"06","03300","95494","CA","Yorkville, CA","Lake & Mendocino Counties",102,0.0013 
"06","03300","95542","CA","Garberville, CA","Lake & Mendocino Counties",12,0.0002 
"06","03300","95585","CA","Leggett, CA","Lake & Mendocino Counties",283,0.0037 
"06","03300","95587","CA","Piercy, CA","Lake & Mendocino Counties",101,0.0013 
"06","03300","95589","CA","Whitethorn, CA","Lake & Mendocino Counties",73,0.001 
"06","03703","93534","CA","Lancaster, CA","Los Angeles County (North Central)--Lancaster City",16473,0.2803 
"06","03703","93535","CA","Lancaster, CA","Los Angeles County (North Central)--Lancaster City",20301,0.3454 
"06","03703","93536","CA","Lancaster, CA","Los Angeles County (North Central)--Lancaster City",21976,0.3739 
"06","03703","93560","CA","Rosamond, CA","Los Angeles County (North Central)--Lancaster City",24,0.0004 
"06","03704","93510","CA","Acton, CA","Los Angeles County (North Central)--Palmdale City",5,0.0001 
"06","03704","93535","CA","Lancaster, CA","Los Angeles County (North Central)--Palmdale City",1,0 
"06","03704","93536","CA","Lancaster, CA","Los Angeles County (North Central)--Palmdale City",1701,0.0308 
"06","03704","93543","CA","Littlerock, CA","Los Angeles County (North Central)--Palmdale City",1429,0.0259 
"06","03704","93550","CA","Palmdale, CA","Los Angeles County (North Central)--Palmdale City",24372,0.4409 
"06","03704","93551","CA","Palmdale, CA","Los Angeles County (North Central)--Palmdale City",16602,0.3004 
"06","03704","93552","CA","Palmdale, CA","Los Angeles County (North Central)--Palmdale City",10990,0.1988 
"06","03704","93591","CA","Palmdale, CA","Los Angeles County (North Central)--Palmdale City",175,0.0032 
"06","03705","91304","CA","Canoga Park, CA","Los Angeles County (North)--LA City (Northwest/Chatsworth & Porter Ranch)",11788,0.1844 
"06","03705","91306","CA","Winnetka, CA","Los Angeles County (North)--LA City (Northwest/Chatsworth & Porter Ranch)",2440,0.0382 
"06","03705","91307","CA","West Hills, CA","Los Angeles County (North)--LA City (Northwest/Chatsworth & Porter Ranch)",87,0.0014 
"06","03705","91311","CA","Chatsworth, CA","Los Angeles County (North)--LA City (Northwest/Chatsworth & Porter Ranch)",13706,0.2144 
"06","03705","91324","CA","Northridge, CA","Los Angeles County (North)--LA City (Northwest/Chatsworth & Porter Ranch)",10874,0.1701 
"06","03705","91325","CA","Northridge, CA","Los Angeles County (North)--LA City (Northwest/Chatsworth & Porter Ranch)",9761,0.1527 
"06","03705","91326","CA","Porter Ranch, CA","Los Angeles County (North)--LA City (Northwest/Chatsworth & Porter Ranch)",12298,0.1924 
"06","03705","91330","CA","Northridge, CA","Los Angeles County (North)--LA City (Northwest/Chatsworth & Porter Ranch)",100,0.0016 
"06","03705","91343","CA","North Hills, CA","Los Angeles County (North)--LA City (Northwest/Chatsworth & Porter Ranch)",2847,0.0445 
"06","03705","91344","CA","Granada Hills, CA","Los Angeles County (North)--LA City (Northwest/Chatsworth & Porter Ranch)",12,0.0002 
"06","03706","91325","CA","Northridge, CA","Los Angeles County (North)--LA City (North Central/Granada Hills & Sylmar)",1994,0.0462 
"06","03706","91326","CA","Porter Ranch, CA","Los Angeles County (North)--LA City (North Central/Granada Hills & Sylmar)",1259,0.0292 
"06","03706","91340","CA","San Fernando, CA","Los Angeles County (North)--LA City (North Central/Granada Hills & Sylmar)",564,0.0131 
"06","03706","91342","CA","Sylmar, CA","Los Angeles County (North)--LA City (North Central/Granada Hills & Sylmar)",19090,0.4427 
"06","03706","91343","CA","North Hills, CA","Los Angeles County (North)--LA City (North Central/Granada Hills & Sylmar)",1980,0.0459 
"06","03706","91344","CA","Granada Hills, CA","Los Angeles County (North)--LA City (North Central/Granada Hills & Sylmar)",17339,0.4021 
"06","03706","91345","CA","Mission Hills, CA","Los Angeles County (North)--LA City (North Central/Granada Hills & Sylmar)",896,0.0208 
"06","03707","91040","CA","Sunland, CA","Los Angeles County--LA (North Central/Arleta & Pacoima) & San Fernando Cities",7,0.0002 
"06","03707","91331","CA","Pacoima, CA","Los Angeles County--LA (North Central/Arleta & Pacoima) & San Fernando Cities",22138,0.5968 
"06","03707","91340","CA","San Fernando, CA","Los Angeles County--LA (North Central/Arleta & Pacoima) & San Fernando Cities",8312,0.2241 
"06","03707","91342","CA","Sylmar, CA","Los Angeles County--LA (North Central/Arleta & Pacoima) & San Fernando Cities",6636,0.1789 
"06","03707","91352","CA","Sun Valley, CA","Los Angeles County--LA (North Central/Arleta & Pacoima) & San Fernando Cities",1,0 
"06","03708","91040","CA","Sunland, CA","Los Angeles County (North)--LA City (Northeast/Sunland, Sun Valley & Tujunga)",8114,0.1849 
"06","03708","91042","CA","Tujunga, CA","Los Angeles County (North)--LA City (Northeast/Sunland, Sun Valley & Tujunga)",10667,0.2431 
"06","03708","91214","CA","La Crescenta, CA","Los Angeles County (North)--LA City (Northeast/Sunland, Sun Valley & Tujunga)",164,0.0037 
"06","03708","91331","CA","Pacoima, CA","Los Angeles County (North)--LA City (Northeast/Sunland, Sun Valley & Tujunga)",256,0.0058 
"06","03708","91342","CA","Sylmar, CA","Los Angeles County (North)--LA City (Northeast/Sunland, Sun Valley & Tujunga)",677,0.0154 
"06","03708","91352","CA","Sun Valley, CA","Los Angeles County (North)--LA City (Northeast/Sunland, Sun Valley & Tujunga)",12993,0.2961 
"06","03708","91504","CA","Burbank, CA","Los Angeles County (North)--LA City (Northeast/Sunland, Sun Valley & Tujunga)",1139,0.026 
"06","03708","91505","CA","Burbank, CA","Los Angeles County (North)--LA City (Northeast/Sunland, Sun Valley & Tujunga)",168,0.0038 
"06","03708","91605","CA","North Hollywood, CA","Los Angeles County (North)--LA City (Northeast/Sunland, Sun Valley & Tujunga)",9708,0.2212 
"06","03709","91001","CA","Altadena, CA","Los Angeles County (Central)--San Gabriel Valley Region (North)",13449,0.3164 
"06","03709","91011","CA","La Canada Flintridge, CA","Los Angeles County (Central)--San Gabriel Valley Region (North)",7109,0.1672 
"06","03709","91016","CA","Monrovia, CA","Los Angeles County (Central)--San Gabriel Valley Region (North)",4266,0.1004 
"06","03709","91020","CA","Montrose, CA","Los Angeles County (Central)--San Gabriel Valley Region (North)",2561,0.0603 
"06","03709","91024","CA","Sierra Madre, CA","Los Angeles County (Central)--San Gabriel Valley Region (North)",5097,0.1199 
"06","03709","91042","CA","Tujunga, CA","Los Angeles County (Central)--San Gabriel Valley Region (North)",58,0.0014 
"06","03709","91103","CA","Pasadena, CA","Los Angeles County (Central)--San Gabriel Valley Region (North)",143,0.0034 
"06","03709","91104","CA","Pasadena, CA","Los Angeles County (Central)--San Gabriel Valley Region (North)",2208,0.0519 
"06","03709","91107","CA","Pasadena, CA","Los Angeles County (Central)--San Gabriel Valley Region (North)",2252,0.053 
"06","03709","91214","CA","La Crescenta, CA","Los Angeles County (Central)--San Gabriel Valley Region (North)",4902,0.1153 
"06","03709","91321","CA","Newhall, CA","Los Angeles County (Central)--San Gabriel Valley Region (North)",22,0.0005 
"06","03709","91342","CA","Sylmar, CA","Los Angeles County (Central)--San Gabriel Valley Region (North)",137,0.0032 
"06","03709","91387","CA","Canyon Country, CA","Los Angeles County (Central)--San Gabriel Valley Region (North)",14,0.0003 
"06","03709","91702","CA","Azusa, CA","Los Angeles County (Central)--San Gabriel Valley Region (North)",50,0.0012 
"06","03709","91750","CA","La Verne, CA","Los Angeles County (Central)--San Gabriel Valley Region (North)",1,0 
"06","03709","91759","CA","Mt Baldy, CA (PO boxes)","Los Angeles County (Central)--San Gabriel Valley Region (North)",63,0.0015 
"06","03709","92397","CA","Wrightwood, CA","Los Angeles County (Central)--San Gabriel Valley Region (North)",110,0.0026 
"06","03709","93543","CA","Littlerock, CA","Los Angeles County (Central)--San Gabriel Valley Region (North)",4,0.0001 
"06","03709","93544","CA","Llano, CA","Los Angeles County (Central)--San Gabriel Valley Region (North)",1,0 
"06","03709","93550","CA","Palmdale, CA","Los Angeles County (Central)--San Gabriel Valley Region (North)",5,0.0001 
"06","03709","93553","CA","Pearblossom, CA","Los Angeles County (Central)--San Gabriel Valley Region (North)",34,0.0008 
"06","03709","93563","CA","Valyermo, CA","Los Angeles County (Central)--San Gabriel Valley Region (North)",20,0.0005 
"06","03710","91006","CA","Arcadia, CA","Los Angeles County--Baldwin Park, Azusa, Duarte & Irwindale Cities",1378,0.0258 
"06","03710","91008","CA","Duarte, CA","Los Angeles County--Baldwin Park, Azusa, Duarte & Irwindale Cities",384,0.0072 
"06","03710","91010","CA","Duarte, CA","Los Angeles County--Baldwin Park, Azusa, Duarte & Irwindale Cities",8864,0.1662 
"06","03710","91016","CA","Monrovia, CA","Los Angeles County--Baldwin Park, Azusa, Duarte & Irwindale Cities",5570,0.1044 
"06","03710","91702","CA","Azusa, CA","Los Angeles County--Baldwin Park, Azusa, Duarte & Irwindale Cities",18076,0.3388 
"06","03710","91706","CA","Baldwin Park, CA","Los Angeles County--Baldwin Park, Azusa, Duarte & Irwindale Cities",16063,0.3011 
"06","03710","91722","CA","Covina, CA","Los Angeles County--Baldwin Park, Azusa, Duarte & Irwindale Cities",886,0.0166 
"06","03710","91740","CA","Glendora, CA","Los Angeles County--Baldwin Park, Azusa, Duarte & Irwindale Cities",359,0.0067 
"06","03710","91741","CA","Glendora, CA","Los Angeles County--Baldwin Park, Azusa, Duarte & Irwindale Cities",1768,0.0331 
"06","03711","91702","CA","Azusa, CA","Los Angeles County (East Central)--Glendora, Claremont, San Dimas & La Verne Cities P",1,0 
"06","03711","91711","CA","Claremont, CA","Los Angeles County (East Central)--Glendora, Claremont, San Dimas & La Verne Cities P",12981,0.2185 
"06","03711","91722","CA","Covina, CA","Los Angeles County (East Central)--Glendora, Claremont, San Dimas & La Verne Cities P",380,0.0064 
"06","03711","91724","CA","Covina, CA","Los Angeles County (East Central)--Glendora, Claremont, San Dimas & La Verne Cities P",3793,0.0638 
"06","03711","91740","CA","Glendora, CA","Los Angeles County (East Central)--Glendora, Claremont, San Dimas & La Verne Cities P",8744,0.1472 
"06","03711","91741","CA","Glendora, CA","Los Angeles County (East Central)--Glendora, Claremont, San Dimas & La Verne Cities P",8124,0.1367 
"06","03711","91750","CA","La Verne, CA","Los Angeles County (East Central)--Glendora, Claremont, San Dimas & La Verne Cities P",12851,0.2163 
"06","03711","91767","CA","Pomona, CA","Los Angeles County (East Central)--Glendora, Claremont, San Dimas & La Verne Cities P",149,0.0025 
"06","03711","91773","CA","San Dimas, CA","Los Angeles County (East Central)--Glendora, Claremont, San Dimas & La Verne Cities P",12390,0.2085 
"06","03712","91709","CA","Chino Hills, CA","Los Angeles County (East Central)--Pomona City",36,0.0008 
"06","03712","91711","CA","Claremont, CA","Los Angeles County (East Central)--Pomona City",68,0.0016 
"06","03712","91766","CA","Pomona, CA","Los Angeles County (East Central)--Pomona City",18453,0.425 
"06","03712","91767","CA","Pomona, CA","Los Angeles County (East Central)--Pomona City",15666,0.3609 
"06","03712","91768","CA","Pomona, CA","Los Angeles County (East Central)--Pomona City",8940,0.2059 
"06","03712","91789","CA","Walnut, CA","Los Angeles County (East Central)--Pomona City",251,0.0058 
"06","03713","91722","CA","Covina, CA","Los Angeles County (East Central)--Covina & Walnut Cities",9496,0.257 
"06","03713","91723","CA","Covina, CA","Los Angeles County (East Central)--Covina & Walnut Cities",7026,0.1902 
"06","03713","91724","CA","Covina, CA","Los Angeles County (East Central)--Covina & Walnut Cities",5327,0.1442 
"06","03713","91768","CA","Pomona, CA","Los Angeles County (East Central)--Covina & Walnut Cities",23,0.0006 
"06","03713","91773","CA","San Dimas, CA","Los Angeles County (East Central)--Covina & Walnut Cities",521,0.0141 
"06","03713","91789","CA","Walnut, CA","Los Angeles County (East Central)--Covina & Walnut Cities",9172,0.2482 
"06","03713","91790","CA","West Covina, CA","Los Angeles County (East Central)--Covina & Walnut Cities",34,0.0009 
"06","03713","91791","CA","West Covina, CA","Los Angeles County (East Central)--Covina & Walnut Cities",2677,0.0725 
"06","03713","91792","CA","West Covina, CA","Los Angeles County (East Central)--Covina & Walnut Cities",2671,0.0723 
"06","03714","90631","CA","La Habra, CA","Los Angeles County--Diamond Bar, La Habra Heights (East) Cities & Rowland Heights PUM",1421,0.0398 
"06","03714","91745","CA","Hacienda Heights, CA","Los Angeles County--Diamond Bar, La Habra Heights (East) Cities & Rowland Heights PUM",3,0.0001 
"06","03714","91748","CA","Rowland Heights, CA","Los Angeles County--Diamond Bar, La Habra Heights (East) Cities & Rowland Heights PUM",14243,0.3986 
"06","03714","91765","CA","Diamond Bar, CA","Los Angeles County--Diamond Bar, La Habra Heights (East) Cities & Rowland Heights PUM",15971,0.447 
"06","03714","91789","CA","Walnut, CA","Los Angeles County--Diamond Bar, La Habra Heights (East) Cities & Rowland Heights PUM",4092,0.1145 
"06","03715","91706","CA","Baldwin Park, CA","Los Angeles County (East Central)--West Covina City",1478,0.0414 
"06","03715","91722","CA","Covina, CA","Los Angeles County (East Central)--West Covina City",223,0.0062 
"06","03715","91744","CA","La Puente, CA","Los Angeles County (East Central)--West Covina City",5001,0.1401 
"06","03715","91790","CA","West Covina, CA","Los Angeles County (East Central)--West Covina City",13743,0.3849 
"06","03715","91791","CA","West Covina, CA","Los Angeles County (East Central)--West Covina City",8767,0.2456 
"06","03715","91792","CA","West Covina, CA","Los Angeles County (East Central)--West Covina City",6489,0.1818 
"06","03716","90601","CA","Whittier, CA","Los Angeles County (East Central)--La Puente & Industry Cities",1587,0.0603 
"06","03716","91706","CA","Baldwin Park, CA","Los Angeles County (East Central)--La Puente & Industry Cities",1012,0.0384 
"06","03716","91733","CA","South El Monte, CA","Los Angeles County (East Central)--La Puente & Industry Cities",658,0.025 
"06","03716","91744","CA","La Puente, CA","Los Angeles County (East Central)--La Puente & Industry Cities",14852,0.5639 
"06","03716","91745","CA","Hacienda Heights, CA","Los Angeles County (East Central)--La Puente & Industry Cities",4,0.0002 
"06","03716","91746","CA","La Puente, CA","Los Angeles County (East Central)--La Puente & Industry Cities",7241,0.2749 
"06","03716","91748","CA","Rowland Heights, CA","Los Angeles County (East Central)--La Puente & Industry Cities",4,0.0002 
"06","03716","91790","CA","West Covina, CA","Los Angeles County (East Central)--La Puente & Industry Cities",413,0.0157 
"06","03716","91792","CA","West Covina, CA","Los Angeles County (East Central)--La Puente & Industry Cities",565,0.0215 
